inspection_id,restaurant_id,inspection_type,date,result,score,inspector_id,notes,pass
4882,144,Complaint,2022-09-04,Pass w/ Conditions,47,INSP9891,Inspection notes for inspection 4882,True
4883,176,Complaint,2020-05-14,Pass,47,INSP6340,Inspection notes for inspection 4883,True
4884,456,Routine,2020-01-10,Pass w/ Conditions,99,INSP9817,Inspection notes for inspection 4884,True
4885,563,Follow-up,2020-06-18,Pass,0,INSP1564,Inspection notes for inspection 4885,True
4886,652,Follow-up,2024-04-08,Fail,76,INSP2806,Inspection notes for inspection 4886,False
4887,689,Complaint,2024-12-15,Pass,0,INSP9711,Inspection notes for inspection 4887,True
4888,77,Routine,2015-12-01,Pass w/ Conditions,71,INSP6361,Inspection notes for inspection 4888,True
4889,782,License,2018-08-08,Fail,31,INSP9026,Inspection notes for inspection 4889,False
4890,52,License,2022-03-17,Fail,7,INSP1374,Inspection notes for inspection 4890,False
4891,210,License,2018-06-18,Pass w/ Conditions,73,INSP2305,Inspection notes for inspection 4891,True
4892,736,Routine,2015-06-25,Pass w/ Conditions,1,INSP2177,Inspection notes for inspection 4892,True
4893,521,Routine,2017-07-17,Fail,96,INSP9711,Inspection notes for inspection 4893,False
4894,739,Routine,2018-07-13,Pass,61,INSP4791,Inspection notes for inspection 4894,True
4895,716,Complaint,2022-12-06,Pass w/ Conditions,7,INSP8512,Inspection notes for inspection 4895,True
4896,505,License,2020-02-20,Pass w/ Conditions,97,INSP6087,Inspection notes for inspection 4896,True
4897,477,Complaint,2023-06-28,Pass,27,INSP1253,Inspection notes for inspection 4897,True
4898,294,License,2020-04-01,Fail,18,INSP7296,Inspection notes for inspection 4898,False
4899,58,Complaint,2016-10-18,Pass w/ Conditions,20,INSP4354,Inspection notes for inspection 4899,True
4900,142,Follow-up,2021-04-03,Pass,10,INSP2755,Inspection notes for inspection 4900,True
4901,3,Follow-up,2016-11-11,Pass w/ Conditions,89,INSP5633,Inspection notes for inspection 4901,True
4902,160,License,2021-12-25,Pass w/ Conditions,28,INSP2732,Inspection notes for inspection 4902,True
4903,985,Follow-up,2016-08-09,Pass,32,INSP6519,Inspection notes for inspection 4903,True
4904,755,Routine,2019-04-27,Fail,72,INSP4127,Inspection notes for inspection 4904,False
4905,961,Complaint,2017-02-12,Pass,10,INSP4513,Inspection notes for inspection 4905,True
4906,65,Complaint,2015-09-01,Pass,41,INSP9881,Inspection notes for inspection 4906,True
4907,98,Follow-up,2021-06-09,Pass,64,INSP8311,Inspection notes for inspection 4907,True
4908,506,License,2018-03-06,Pass w/ Conditions,79,INSP3350,Inspection notes for inspection 4908,True
4909,825,Routine,2023-07-23,Fail,88,INSP3691,Inspection notes for inspection 4909,False
4910,743,Follow-up,2016-10-04,Pass,75,INSP9967,Inspection notes for inspection 4910,True
4911,573,Complaint,2024-10-20,Pass w/ Conditions,1,INSP4439,Inspection notes for inspection 4911,True
4912,243,Complaint,2019-09-18,Fail,54,INSP7894,Inspection notes for inspection 4912,False
4913,443,Follow-up,2021-12-28,Fail,7,INSP2844,Inspection notes for inspection 4913,False
4914,583,License,2016-06-26,Pass,28,INSP4080,Inspection notes for inspection 4914,True
4915,625,Follow-up,2017-05-03,Pass w/ Conditions,20,INSP4462,Inspection notes for inspection 4915,True
4916,681,Routine,2017-07-20,Pass w/ Conditions,63,INSP5833,Inspection notes for inspection 4916,True
4917,857,License,2019-05-24,Pass,61,INSP4013,Inspection notes for inspection 4917,True
4918,530,Routine,2018-01-17,Fail,97,INSP9424,Inspection notes for inspection 4918,False
4919,179,License,2023-02-27,Fail,78,INSP9275,Inspection notes for inspection 4919,False
4920,683,Complaint,2017-07-21,Pass,22,INSP1307,Inspection notes for inspection 4920,True
4921,693,Routine,2017-09-01,Pass w/ Conditions,95,INSP4525,Inspection notes for inspection 4921,True
4922,654,Routine,2019-05-05,Fail,31,INSP2999,Inspection notes for inspection 4922,False
4923,310,License,2016-07-25,Pass w/ Conditions,98,INSP9604,Inspection notes for inspection 4923,True
4924,590,Follow-up,2016-02-06,Fail,94,INSP4668,Inspection notes for inspection 4924,False
4925,917,Routine,2020-10-05,Fail,82,INSP3298,Inspection notes for inspection 4925,False
4926,244,Complaint,2022-05-02,Pass w/ Conditions,47,INSP4090,Inspection notes for inspection 4926,True
4927,726,Routine,2025-01-10,Fail,38,INSP9217,Inspection notes for inspection 4927,False
4928,36,License,2025-02-15,Pass,66,INSP4113,Inspection notes for inspection 4928,True
4929,465,License,2016-02-29,Pass,48,INSP5976,Inspection notes for inspection 4929,True
4930,406,Routine,2018-12-21,Fail,71,INSP8277,Inspection notes for inspection 4930,False
4931,290,Follow-up,2024-04-24,Pass w/ Conditions,20,INSP2643,Inspection notes for inspection 4931,True
4932,791,Complaint,2021-05-09,Fail,48,INSP2351,Inspection notes for inspection 4932,False
4933,616,Routine,2022-01-17,Pass w/ Conditions,59,INSP9789,Inspection notes for inspection 4933,True
4934,24,Complaint,2020-03-24,Pass w/ Conditions,14,INSP6324,Inspection notes for inspection 4934,True
4935,557,Follow-up,2017-07-12,Pass w/ Conditions,82,INSP9008,Inspection notes for inspection 4935,True
4936,781,Routine,2025-02-09,Pass w/ Conditions,72,INSP7123,Inspection notes for inspection 4936,True
4937,389,Routine,2016-11-20,Fail,83,INSP9124,Inspection notes for inspection 4937,False
4938,892,License,2020-11-22,Pass w/ Conditions,59,INSP8296,Inspection notes for inspection 4938,True
4939,20,License,2024-11-04,Pass w/ Conditions,95,INSP2979,Inspection notes for inspection 4939,True
4940,735,Follow-up,2024-12-08,Pass w/ Conditions,61,INSP7949,Inspection notes for inspection 4940,True
4941,391,Complaint,2017-10-07,Pass,11,INSP2098,Inspection notes for inspection 4941,True
4942,647,Follow-up,2016-04-05,Pass,40,INSP4888,Inspection notes for inspection 4942,True
4943,603,Routine,2025-05-11,Pass w/ Conditions,5,INSP4145,Inspection notes for inspection 4943,True
4944,650,Follow-up,2023-05-14,Pass w/ Conditions,87,INSP8307,Inspection notes for inspection 4944,True
4945,728,Complaint,2018-10-23,Pass,22,INSP6314,Inspection notes for inspection 4945,True
4946,536,Follow-up,2018-08-08,Pass,77,INSP9903,Inspection notes for inspection 4946,True
4947,420,Routine,2024-06-18,Fail,56,INSP1013,Inspection notes for inspection 4947,False
4948,592,License,2018-07-04,Pass,74,INSP9121,Inspection notes for inspection 4948,True
4949,994,Routine,2023-10-03,Fail,50,INSP9165,Inspection notes for inspection 4949,False
4950,801,Complaint,2020-02-04,Fail,76,INSP1579,Inspection notes for inspection 4950,False
4951,528,Routine,2022-12-29,Pass,42,INSP7163,Inspection notes for inspection 4951,True
4952,447,License,2016-10-01,Fail,95,INSP7792,Inspection notes for inspection 4952,False
4953,314,Follow-up,2018-11-12,Pass w/ Conditions,25,INSP5981,Inspection notes for inspection 4953,True
4954,715,License,2018-10-19,Fail,81,INSP9493,Inspection notes for inspection 4954,False
4955,504,Complaint,2017-04-08,Pass,21,INSP2486,Inspection notes for inspection 4955,True
4956,801,Complaint,2022-02-22,Pass,72,INSP5039,Inspection notes for inspection 4956,True
4957,773,Follow-up,2017-11-08,Fail,92,INSP8855,Inspection notes for inspection 4957,False
4958,951,Complaint,2023-05-15,Fail,71,INSP7259,Inspection notes for inspection 4958,False
4959,880,Complaint,2024-08-02,Pass,1,INSP5578,Inspection notes for inspection 4959,True
4960,467,Complaint,2018-03-03,Fail,8,INSP2723,Inspection notes for inspection 4960,False
4961,301,Complaint,2023-03-02,Pass w/ Conditions,72,INSP6331,Inspection notes for inspection 4961,True
4962,26,License,2023-12-19,Pass,54,INSP5264,Inspection notes for inspection 4962,True
4963,456,Follow-up,2015-09-12,Fail,0,INSP7539,Inspection notes for inspection 4963,False
4964,627,Complaint,2022-03-02,Pass w/ Conditions,33,INSP6428,Inspection notes for inspection 4964,True
4965,497,Complaint,2016-02-26,Pass w/ Conditions,38,INSP5773,Inspection notes for inspection 4965,True
4966,465,Routine,2023-04-07,Pass w/ Conditions,88,INSP9367,Inspection notes for inspection 4966,True
4967,168,License,2022-11-16,Pass w/ Conditions,60,INSP5536,Inspection notes for inspection 4967,True
4968,566,Routine,2019-03-14,Pass,69,INSP2340,Inspection notes for inspection 4968,True
4969,654,License,2020-05-13,Pass,23,INSP8206,Inspection notes for inspection 4969,True
4970,64,Follow-up,2019-10-03,Fail,4,INSP3557,Inspection notes for inspection 4970,False
4971,920,License,2016-03-01,Fail,81,INSP7838,Inspection notes for inspection 4971,False
4972,187,License,2023-07-08,Pass w/ Conditions,52,INSP6632,Inspection notes for inspection 4972,True
4973,999,Follow-up,2022-02-18,Pass w/ Conditions,10,INSP5091,Inspection notes for inspection 4973,True
4974,417,License,2020-10-18,Pass w/ Conditions,64,INSP5703,Inspection notes for inspection 4974,True
4975,434,Follow-up,2019-10-04,Pass,49,INSP6716,Inspection notes for inspection 4975,True
4976,652,Routine,2018-07-04,Pass,41,INSP8740,Inspection notes for inspection 4976,True
4977,698,Follow-up,2024-01-29,Pass,21,INSP1686,Inspection notes for inspection 4977,True
4978,711,Follow-up,2021-02-26,Fail,93,INSP4244,Inspection notes for inspection 4978,False
4979,214,Follow-up,2020-04-03,Fail,19,INSP8783,Inspection notes for inspection 4979,False
4980,531,Routine,2023-10-25,Pass,10,INSP4007,Inspection notes for inspection 4980,True
4981,390,Routine,2025-01-13,Fail,95,INSP4025,Inspection notes for inspection 4981,False
4982,787,License,2017-11-02,Fail,98,INSP2351,Inspection notes for inspection 4982,False
4983,414,Routine,2017-09-09,Pass w/ Conditions,96,INSP4630,Inspection notes for inspection 4983,True
4984,79,License,2015-10-25,Pass,52,INSP8471,Inspection notes for inspection 4984,True
4985,177,Follow-up,2016-05-18,Pass w/ Conditions,85,INSP3869,Inspection notes for inspection 4985,True
4986,33,Follow-up,2024-02-18,Pass,35,INSP4255,Inspection notes for inspection 4986,True
4987,496,License,2017-02-12,Pass,22,INSP4693,Inspection notes for inspection 4987,True
4988,336,Follow-up,2019-04-19,Fail,54,INSP9481,Inspection notes for inspection 4988,False
4989,312,Routine,2018-05-27,Fail,95,INSP3025,Inspection notes for inspection 4989,False
4990,983,Follow-up,2023-10-10,Pass w/ Conditions,96,INSP5992,Inspection notes for inspection 4990,True
4991,605,Follow-up,2023-10-15,Pass,85,INSP5475,Inspection notes for inspection 4991,True
4992,759,Complaint,2016-02-05,Pass w/ Conditions,61,INSP1052,Inspection notes for inspection 4992,True
4993,802,Follow-up,2019-06-02,Fail,16,INSP4469,Inspection notes for inspection 4993,False
4994,113,Follow-up,2018-07-09,Fail,100,INSP3502,Inspection notes for inspection 4994,False
4995,756,Routine,2021-01-17,Pass,63,INSP2785,Inspection notes for inspection 4995,True
4996,697,Follow-up,2020-03-16,Pass,9,INSP3352,Inspection notes for inspection 4996,True
4997,225,License,2019-03-19,Pass,38,INSP6289,Inspection notes for inspection 4997,True
4998,472,Routine,2023-07-24,Pass,17,INSP9920,Inspection notes for inspection 4998,True
4999,944,Complaint,2023-04-22,Pass,59,INSP2842,Inspection notes for inspection 4999,True
5000,797,Complaint,2021-09-03,Pass w/ Conditions,53,INSP4078,Inspection notes for inspection 5000,True
5001,649,Complaint,2017-04-10,Pass,31,INSP3878,Inspection notes for inspection 5001,True
5002,265,License,2018-09-12,Pass w/ Conditions,86,INSP3417,Inspection notes for inspection 5002,True
5003,191,Routine,2017-12-16,Pass w/ Conditions,93,INSP8869,Inspection notes for inspection 5003,True
5004,373,Follow-up,2021-02-10,Fail,82,INSP8031,Inspection notes for inspection 5004,False
5005,894,Complaint,2016-09-29,Pass w/ Conditions,19,INSP7207,Inspection notes for inspection 5005,True
5006,865,Routine,2023-02-07,Pass,55,INSP9734,Inspection notes for inspection 5006,True
5007,757,Follow-up,2025-01-05,Pass,86,INSP5527,Inspection notes for inspection 5007,True
5008,181,License,2016-02-21,Pass,42,INSP2987,Inspection notes for inspection 5008,True
5009,160,Follow-up,2021-12-16,Pass w/ Conditions,64,INSP3565,Inspection notes for inspection 5009,True
5010,229,License,2024-04-28,Pass w/ Conditions,88,INSP4878,Inspection notes for inspection 5010,True
5011,321,License,2022-01-15,Pass w/ Conditions,1,INSP5900,Inspection notes for inspection 5011,True
5012,930,Routine,2019-05-16,Fail,56,INSP3000,Inspection notes for inspection 5012,False
5013,402,License,2016-05-28,Fail,11,INSP3491,Inspection notes for inspection 5013,False
5014,681,Routine,2017-01-24,Fail,83,INSP7234,Inspection notes for inspection 5014,False
5015,396,Follow-up,2020-11-21,Pass,69,INSP9007,Inspection notes for inspection 5015,True
5016,805,Routine,2016-12-18,Fail,31,INSP7053,Inspection notes for inspection 5016,False
5017,968,Routine,2017-09-28,Pass w/ Conditions,12,INSP1263,Inspection notes for inspection 5017,True
5018,321,Complaint,2015-12-05,Pass w/ Conditions,79,INSP6099,Inspection notes for inspection 5018,True
5019,898,Routine,2022-03-27,Pass w/ Conditions,78,INSP8259,Inspection notes for inspection 5019,True
5020,381,Follow-up,2018-10-30,Fail,76,INSP5287,Inspection notes for inspection 5020,False
5021,798,License,2018-11-28,Fail,69,INSP1014,Inspection notes for inspection 5021,False
5022,503,Complaint,2019-03-03,Pass w/ Conditions,79,INSP2967,Inspection notes for inspection 5022,True
5023,836,License,2016-09-20,Fail,25,INSP6670,Inspection notes for inspection 5023,False
5024,611,Routine,2024-12-09,Pass,75,INSP2579,Inspection notes for inspection 5024,True
5025,618,License,2015-11-28,Pass w/ Conditions,44,INSP2443,Inspection notes for inspection 5025,True
5026,212,License,2024-05-05,Pass,69,INSP1565,Inspection notes for inspection 5026,True
5027,749,Follow-up,2021-01-20,Fail,24,INSP8998,Inspection notes for inspection 5027,False
5028,225,License,2020-03-08,Pass,41,INSP2406,Inspection notes for inspection 5028,True
5029,247,Complaint,2021-07-06,Pass,39,INSP7287,Inspection notes for inspection 5029,True
5030,519,Follow-up,2020-04-01,Fail,43,INSP7068,Inspection notes for inspection 5030,False
5031,716,Follow-up,2022-06-21,Pass,2,INSP7673,Inspection notes for inspection 5031,True
5032,725,Follow-up,2017-09-06,Pass,20,INSP9840,Inspection notes for inspection 5032,True
5033,743,Follow-up,2020-12-03,Pass,14,INSP8122,Inspection notes for inspection 5033,True
5034,547,Routine,2020-07-01,Pass w/ Conditions,4,INSP8683,Inspection notes for inspection 5034,True
5035,473,License,2017-10-16,Pass w/ Conditions,83,INSP8449,Inspection notes for inspection 5035,True
5036,83,Complaint,2019-01-27,Pass w/ Conditions,25,INSP6681,Inspection notes for inspection 5036,True
5037,664,Follow-up,2024-03-01,Pass,3,INSP4830,Inspection notes for inspection 5037,True
5038,928,Routine,2023-06-25,Fail,18,INSP9760,Inspection notes for inspection 5038,False
5039,31,Routine,2018-06-08,Pass,56,INSP6376,Inspection notes for inspection 5039,True
5040,118,License,2020-12-25,Pass w/ Conditions,44,INSP2549,Inspection notes for inspection 5040,True
5041,882,Complaint,2022-12-19,Pass,62,INSP3538,Inspection notes for inspection 5041,True
5042,984,Complaint,2020-09-25,Pass w/ Conditions,29,INSP4214,Inspection notes for inspection 5042,True
5043,704,License,2025-02-23,Pass,72,INSP5140,Inspection notes for inspection 5043,True
5044,603,Follow-up,2021-06-17,Pass w/ Conditions,34,INSP2463,Inspection notes for inspection 5044,True
5045,965,Complaint,2025-05-04,Pass,39,INSP8455,Inspection notes for inspection 5045,True
5046,923,Routine,2019-03-18,Fail,8,INSP8955,Inspection notes for inspection 5046,False
5047,62,Complaint,2017-01-25,Fail,36,INSP4509,Inspection notes for inspection 5047,False
5048,334,Follow-up,2015-12-20,Pass w/ Conditions,100,INSP1069,Inspection notes for inspection 5048,True
5049,15,License,2025-03-07,Pass w/ Conditions,28,INSP3510,Inspection notes for inspection 5049,True
5050,372,Routine,2023-02-01,Pass,97,INSP5095,Inspection notes for inspection 5050,True
5051,366,Follow-up,2020-09-06,Pass w/ Conditions,54,INSP4409,Inspection notes for inspection 5051,True
5052,382,Follow-up,2020-01-14,Fail,20,INSP4307,Inspection notes for inspection 5052,False
5053,175,Routine,2019-01-16,Pass w/ Conditions,78,INSP7930,Inspection notes for inspection 5053,True
5054,869,Complaint,2015-09-22,Pass,5,INSP4552,Inspection notes for inspection 5054,True
5055,520,Complaint,2020-12-03,Pass w/ Conditions,44,INSP4433,Inspection notes for inspection 5055,True
5056,80,Routine,2022-01-18,Fail,29,INSP2916,Inspection notes for inspection 5056,False
5057,193,License,2017-10-10,Pass,75,INSP7513,Inspection notes for inspection 5057,True
5058,587,Routine,2017-09-16,Fail,19,INSP1623,Inspection notes for inspection 5058,False
5059,555,License,2023-01-09,Pass w/ Conditions,47,INSP8546,Inspection notes for inspection 5059,True
5060,720,Complaint,2020-11-20,Pass w/ Conditions,78,INSP8488,Inspection notes for inspection 5060,True
5061,750,License,2022-01-04,Pass,92,INSP4741,Inspection notes for inspection 5061,True
5062,527,License,2019-09-16,Pass,66,INSP1645,Inspection notes for inspection 5062,True
5063,423,Routine,2025-02-10,Fail,43,INSP5490,Inspection notes for inspection 5063,False
5064,153,Follow-up,2019-06-03,Pass w/ Conditions,0,INSP7623,Inspection notes for inspection 5064,True
5065,831,Routine,2017-02-12,Fail,8,INSP6129,Inspection notes for inspection 5065,False
5066,121,Follow-up,2018-10-14,Pass,5,INSP5397,Inspection notes for inspection 5066,True
