violation_id,restaurant_id,inspection_id,violation_type,severity,description,date,corrected,correction_date,days_to_correction
3300,441,7927,Employee Hygiene,Serious,Violation description for 3300,2024-06-08,0,2025-05-01,327.0
3301,571,6040,Pest Control,Minor,Violation description for 3301,2025-01-15,1,,
3302,83,6110,Documentation,Minor,Violation description for 3302,2024-09-20,0,,
3303,364,5394,Pest Control,Serious,Violation description for 3303,2024-10-08,1,,
3304,192,7965,Sanitation,Minor,Violation description for 3304,2024-11-29,1,,
3305,712,5755,Cross Contamination,Serious,Violation description for 3305,2024-10-25,1,,
3306,295,9311,Documentation,Critical,Violation description for 3306,2024-06-24,1,2025-05-25,335.0
3307,442,8114,Food Temperature,Critical,Violation description for 3307,2025-02-26,0,2025-05-06,69.0
3308,357,3355,Cross Contamination,Serious,Violation description for 3308,2024-10-13,0,,
3309,502,3503,Cross Contamination,Serious,Violation description for 3309,2025-02-08,1,2025-05-18,99.0
3310,365,5626,Cross Contamination,Minor,Violation description for 3310,2024-06-09,0,,
3311,409,8739,Pest Control,Minor,Violation description for 3311,2024-11-08,0,,
3312,468,9089,Employee Hygiene,Serious,Violation description for 3312,2025-04-18,1,2025-05-19,31.0
3313,698,7817,Pest Control,Minor,Violation description for 3313,2024-07-19,0,2025-05-03,288.0
3314,659,675,Food Storage,Minor,Violation description for 3314,2025-01-24,0,2025-05-11,107.0
3315,41,2610,Equipment Maintenance,Critical,Violation description for 3315,2024-07-19,0,2025-05-14,299.0
3316,896,9486,Cross Contamination,Serious,Violation description for 3316,2025-02-26,1,2025-05-15,78.0
3317,941,2454,Sanitation,Critical,Violation description for 3317,2024-12-11,0,,
3318,126,2253,Food Storage,Minor,Violation description for 3318,2025-01-02,1,,
3319,311,5922,Pest Control,Serious,Violation description for 3319,2024-08-31,0,,
3320,752,1896,Food Temperature,Minor,Violation description for 3320,2025-02-21,1,2025-05-05,73.0
3321,918,8273,Pest Control,Minor,Violation description for 3321,2024-09-13,1,2025-05-21,250.0
3322,217,4750,Food Storage,Minor,Violation description for 3322,2024-11-10,1,2025-05-19,190.0
3323,604,515,Documentation,Critical,Violation description for 3323,2024-12-23,1,2025-05-10,138.0
3324,158,5888,Documentation,Serious,Violation description for 3324,2025-04-24,0,2025-05-22,28.0
3325,124,4479,Food Temperature,Critical,Violation description for 3325,2025-05-06,0,2025-05-23,17.0
3326,249,1445,Pest Control,Serious,Violation description for 3326,2025-03-31,1,,
3327,157,4414,Employee Hygiene,Serious,Violation description for 3327,2024-09-25,1,2025-05-20,237.0
3328,963,8370,Food Temperature,Serious,Violation description for 3328,2024-10-31,0,2025-05-07,188.0
3329,418,3259,Sanitation,Minor,Violation description for 3329,2024-12-07,1,2025-05-10,154.0
3330,21,5535,Food Temperature,Minor,Violation description for 3330,2025-04-03,0,,
3331,113,7638,Food Storage,Minor,Violation description for 3331,2024-12-08,1,,
3332,394,828,Documentation,Minor,Violation description for 3332,2025-01-09,0,2025-05-22,133.0
3333,88,8740,Food Storage,Minor,Violation description for 3333,2025-05-18,0,2025-05-29,11.0
3334,349,7523,Food Storage,Serious,Violation description for 3334,2025-04-10,1,2025-05-18,38.0
3335,571,1294,Pest Control,Minor,Violation description for 3335,2024-12-29,1,,
3336,490,4414,Equipment Maintenance,Critical,Violation description for 3336,2025-04-04,0,2025-05-26,52.0
3337,25,3625,Sanitation,Minor,Violation description for 3337,2024-06-28,1,,
3338,769,5536,Equipment Maintenance,Critical,Violation description for 3338,2025-01-07,0,,
3339,762,2682,Pest Control,Serious,Violation description for 3339,2025-05-05,1,,
3340,795,5933,Food Temperature,Minor,Violation description for 3340,2024-10-27,1,,
3341,756,845,Employee Hygiene,Critical,Violation description for 3341,2024-06-15,1,2025-05-08,327.0
3342,633,9280,Sanitation,Minor,Violation description for 3342,2024-08-12,0,2025-05-20,281.0
3343,243,9444,Documentation,Critical,Violation description for 3343,2025-04-28,1,2025-05-25,27.0
3344,817,3980,Cross Contamination,Critical,Violation description for 3344,2024-08-09,0,,
3345,987,8288,Documentation,Critical,Violation description for 3345,2024-10-28,1,2025-05-24,208.0
3346,515,1797,Cross Contamination,Critical,Violation description for 3346,2024-10-07,0,2025-05-12,217.0
3347,254,4939,Cross Contamination,Minor,Violation description for 3347,2024-10-06,1,,
3348,38,6452,Food Temperature,Critical,Violation description for 3348,2025-03-04,0,,
3349,159,3284,Equipment Maintenance,Critical,Violation description for 3349,2024-12-06,0,,
3350,727,8670,Cross Contamination,Minor,Violation description for 3350,2024-08-10,0,,
3351,320,2437,Food Temperature,Critical,Violation description for 3351,2024-07-29,0,2025-05-13,288.0
3352,563,1100,Pest Control,Serious,Violation description for 3352,2025-04-30,0,2025-05-14,14.0
3353,818,7602,Cross Contamination,Serious,Violation description for 3353,2025-04-23,0,,
3354,55,3303,Food Storage,Critical,Violation description for 3354,2025-02-03,1,2025-05-01,87.0
3355,999,1502,Equipment Maintenance,Minor,Violation description for 3355,2024-11-10,1,2025-05-23,194.0
3356,996,6624,Sanitation,Minor,Violation description for 3356,2025-01-29,0,2025-05-25,116.0
3357,26,7714,Sanitation,Critical,Violation description for 3357,2025-04-06,0,,
3358,656,2444,Equipment Maintenance,Minor,Violation description for 3358,2024-08-01,0,2025-04-30,272.0
3359,644,4200,Sanitation,Serious,Violation description for 3359,2024-10-05,0,2025-05-20,227.0
3360,694,2321,Employee Hygiene,Critical,Violation description for 3360,2024-09-12,0,2025-05-17,247.0
3361,308,8716,Equipment Maintenance,Serious,Violation description for 3361,2025-03-15,0,,
3362,254,4274,Food Temperature,Minor,Violation description for 3362,2025-03-08,0,2025-05-26,79.0
3363,470,1651,Pest Control,Minor,Violation description for 3363,2024-11-15,0,2025-05-07,173.0
3364,481,6721,Equipment Maintenance,Minor,Violation description for 3364,2024-12-06,0,,
3365,376,6560,Employee Hygiene,Minor,Violation description for 3365,2024-07-03,0,,
3366,947,8773,Food Temperature,Serious,Violation description for 3366,2024-06-02,1,2025-05-09,341.0
3367,357,3225,Food Temperature,Minor,Violation description for 3367,2024-10-21,1,2025-05-10,201.0
3368,585,4707,Pest Control,Minor,Violation description for 3368,2024-10-19,0,,
3369,452,9118,Pest Control,Critical,Violation description for 3369,2025-05-28,0,,
3370,543,7308,Employee Hygiene,Critical,Violation description for 3370,2024-11-14,1,2025-05-03,170.0
3371,787,7009,Equipment Maintenance,Minor,Violation description for 3371,2024-07-12,0,2025-05-22,314.0
3372,130,2575,Documentation,Serious,Violation description for 3372,2025-01-08,1,2025-05-29,141.0
3373,632,3389,Employee Hygiene,Critical,Violation description for 3373,2025-03-29,1,2025-05-01,33.0
3374,563,6452,Food Storage,Critical,Violation description for 3374,2024-09-27,0,,
3375,882,800,Cross Contamination,Minor,Violation description for 3375,2025-01-22,0,2025-05-24,122.0
3376,839,4132,Pest Control,Minor,Violation description for 3376,2024-10-13,1,,
3377,159,8058,Pest Control,Minor,Violation description for 3377,2025-01-23,1,,
3378,30,5474,Equipment Maintenance,Critical,Violation description for 3378,2025-04-08,1,2025-05-11,33.0
3379,39,6533,Documentation,Critical,Violation description for 3379,2024-11-18,0,,
3380,924,3459,Food Temperature,Serious,Violation description for 3380,2024-09-12,0,2025-05-16,246.0
3381,72,5231,Sanitation,Critical,Violation description for 3381,2025-05-28,0,2025-05-13,-15.0
3382,575,3059,Documentation,Serious,Violation description for 3382,2025-04-16,1,,
3383,424,3447,Food Storage,Critical,Violation description for 3383,2024-08-22,0,2025-05-05,256.0
3384,5,1686,Food Temperature,Serious,Violation description for 3384,2024-09-26,1,,
3385,910,5742,Employee Hygiene,Critical,Violation description for 3385,2024-10-16,0,2025-05-07,203.0
3386,129,2953,Sanitation,Serious,Violation description for 3386,2024-11-26,0,2025-05-12,167.0
3387,627,3992,Documentation,Critical,Violation description for 3387,2025-03-17,1,,
3388,656,2799,Food Temperature,Serious,Violation description for 3388,2025-01-30,0,2025-04-30,90.0
3389,841,9049,Cross Contamination,Serious,Violation description for 3389,2024-09-22,1,2025-05-09,229.0
3390,831,1020,Pest Control,Critical,Violation description for 3390,2024-08-15,0,2025-05-28,286.0
3391,835,9711,Documentation,Serious,Violation description for 3391,2025-05-14,1,2025-04-30,-14.0
3392,960,5165,Food Temperature,Serious,Violation description for 3392,2024-12-21,0,2025-04-30,130.0
3393,140,7268,Pest Control,Serious,Violation description for 3393,2025-01-13,1,2025-05-15,122.0
3394,763,6277,Pest Control,Minor,Violation description for 3394,2025-04-04,0,2025-05-09,35.0
3395,528,6458,Equipment Maintenance,Minor,Violation description for 3395,2024-06-13,1,2025-04-30,321.0
3396,688,5415,Equipment Maintenance,Critical,Violation description for 3396,2024-09-13,0,2025-05-29,258.0
3397,713,7151,Food Temperature,Minor,Violation description for 3397,2024-12-09,0,,
3398,455,5645,Documentation,Serious,Violation description for 3398,2025-02-22,0,,
3399,520,6124,Sanitation,Critical,Violation description for 3399,2024-12-19,1,,
3400,748,1410,Cross Contamination,Critical,Violation description for 3400,2024-08-10,1,2025-05-28,291.0
3401,680,2856,Pest Control,Serious,Violation description for 3401,2025-03-08,1,2025-05-18,71.0
3402,441,160,Pest Control,Minor,Violation description for 3402,2024-06-13,0,,
3403,290,1275,Documentation,Minor,Violation description for 3403,2024-11-24,1,2025-05-03,160.0
3404,146,9287,Food Temperature,Minor,Violation description for 3404,2025-04-24,1,2025-05-22,28.0
3405,241,9095,Sanitation,Minor,Violation description for 3405,2024-05-30,1,2025-05-03,338.0
3406,917,9859,Equipment Maintenance,Critical,Violation description for 3406,2025-05-11,0,,
3407,227,4961,Food Temperature,Critical,Violation description for 3407,2025-05-28,0,2025-05-12,-16.0
3408,643,8731,Pest Control,Serious,Violation description for 3408,2024-09-20,1,2025-05-23,245.0
3409,524,357,Documentation,Serious,Violation description for 3409,2025-02-03,0,2025-05-15,101.0
3410,496,5798,Sanitation,Minor,Violation description for 3410,2024-08-15,0,2025-05-08,266.0
3411,422,9757,Cross Contamination,Serious,Violation description for 3411,2025-04-28,1,2025-05-26,28.0
3412,33,9340,Equipment Maintenance,Serious,Violation description for 3412,2024-12-31,0,2025-05-16,136.0
3413,944,6532,Food Temperature,Minor,Violation description for 3413,2025-05-26,1,2025-04-30,-26.0
3414,621,3105,Sanitation,Minor,Violation description for 3414,2024-11-10,1,2025-05-13,184.0
3415,366,1681,Sanitation,Minor,Violation description for 3415,2024-07-13,0,,
3416,764,4683,Pest Control,Serious,Violation description for 3416,2024-09-04,1,2025-05-29,267.0
3417,507,149,Documentation,Minor,Violation description for 3417,2024-09-07,1,2025-05-27,262.0
3418,358,8992,Food Storage,Critical,Violation description for 3418,2025-04-26,1,,
3419,686,674,Equipment Maintenance,Critical,Violation description for 3419,2024-10-07,0,2025-05-05,210.0
3420,648,9436,Documentation,Minor,Violation description for 3420,2024-09-18,1,2025-05-07,231.0
3421,537,3007,Food Storage,Critical,Violation description for 3421,2024-11-19,0,2025-05-19,181.0
3422,526,7482,Food Storage,Critical,Violation description for 3422,2024-09-21,0,2025-05-07,228.0
3423,786,3178,Sanitation,Critical,Violation description for 3423,2025-04-17,1,,
3424,86,8634,Food Storage,Serious,Violation description for 3424,2024-06-02,1,2025-05-24,356.0
3425,579,4300,Food Temperature,Serious,Violation description for 3425,2024-07-21,1,2025-05-29,312.0
3426,730,2859,Food Temperature,Minor,Violation description for 3426,2024-12-16,0,2025-05-07,142.0
3427,560,9544,Pest Control,Serious,Violation description for 3427,2024-09-13,0,,
3428,807,8899,Food Temperature,Serious,Violation description for 3428,2025-01-04,0,,
3429,725,5198,Cross Contamination,Minor,Violation description for 3429,2024-12-28,0,2025-05-28,151.0
3430,559,6906,Pest Control,Critical,Violation description for 3430,2025-04-10,1,,
3431,614,3912,Sanitation,Critical,Violation description for 3431,2025-05-18,0,2025-05-20,2.0
3432,122,9052,Sanitation,Critical,Violation description for 3432,2025-02-26,1,2025-05-27,90.0
3433,104,4016,Cross Contamination,Serious,Violation description for 3433,2024-06-20,1,,
3434,21,5140,Equipment Maintenance,Critical,Violation description for 3434,2024-08-11,0,2025-05-16,278.0
3435,156,3502,Food Storage,Critical,Violation description for 3435,2024-09-23,1,2025-05-26,245.0
3436,396,4305,Pest Control,Critical,Violation description for 3436,2025-05-24,0,2025-05-07,-17.0
3437,205,2290,Pest Control,Serious,Violation description for 3437,2024-09-05,0,2025-05-22,259.0
3438,186,5273,Cross Contamination,Critical,Violation description for 3438,2025-03-04,0,,
3439,635,3410,Employee Hygiene,Minor,Violation description for 3439,2024-06-29,1,2025-05-21,326.0
3440,536,3220,Documentation,Minor,Violation description for 3440,2024-07-11,0,2025-05-24,317.0
3441,286,1246,Employee Hygiene,Serious,Violation description for 3441,2024-08-22,0,,
3442,520,7676,Food Storage,Serious,Violation description for 3442,2024-08-13,0,2025-05-29,289.0
3443,276,2929,Documentation,Serious,Violation description for 3443,2024-12-19,0,,
3444,404,1856,Cross Contamination,Serious,Violation description for 3444,2025-01-16,1,2025-05-25,129.0
3445,146,9410,Employee Hygiene,Minor,Violation description for 3445,2024-11-01,0,,
3446,457,9091,Pest Control,Serious,Violation description for 3446,2025-01-19,0,2025-05-20,121.0
3447,175,9976,Food Temperature,Serious,Violation description for 3447,2024-06-24,0,,
3448,733,7790,Sanitation,Critical,Violation description for 3448,2025-04-03,1,,
3449,882,7723,Pest Control,Critical,Violation description for 3449,2024-12-14,0,2025-05-02,139.0
3450,389,8410,Cross Contamination,Minor,Violation description for 3450,2025-01-08,0,,
3451,820,3309,Employee Hygiene,Serious,Violation description for 3451,2025-03-17,0,2025-05-26,70.0
3452,243,5671,Food Storage,Minor,Violation description for 3452,2024-11-16,0,2025-05-01,166.0
3453,437,6398,Sanitation,Minor,Violation description for 3453,2024-06-01,1,2025-05-24,357.0
3454,453,6425,Food Storage,Serious,Violation description for 3454,2025-04-23,1,2025-05-06,13.0
3455,878,288,Pest Control,Minor,Violation description for 3455,2024-07-05,0,2025-05-10,309.0
3456,527,8253,Equipment Maintenance,Serious,Violation description for 3456,2025-04-13,0,2025-05-20,37.0
3457,492,8188,Documentation,Critical,Violation description for 3457,2024-10-04,0,2025-05-01,209.0
3458,414,3956,Pest Control,Minor,Violation description for 3458,2024-07-09,1,2025-05-03,298.0
3459,632,1610,Food Storage,Serious,Violation description for 3459,2024-11-20,0,2025-05-18,179.0
3460,644,7716,Sanitation,Critical,Violation description for 3460,2025-03-19,0,,
3461,903,6729,Cross Contamination,Serious,Violation description for 3461,2024-12-12,0,2025-05-23,162.0
3462,509,8037,Food Temperature,Serious,Violation description for 3462,2025-02-10,0,2025-05-10,89.0
3463,310,9614,Food Temperature,Critical,Violation description for 3463,2024-11-14,1,2025-05-17,184.0
3464,444,6525,Documentation,Minor,Violation description for 3464,2024-10-16,1,2025-05-27,223.0
3465,55,3196,Employee Hygiene,Minor,Violation description for 3465,2024-06-27,1,2025-05-09,316.0
3466,112,9950,Pest Control,Serious,Violation description for 3466,2024-06-21,0,2025-05-06,319.0
3467,188,1671,Equipment Maintenance,Minor,Violation description for 3467,2024-06-13,1,,
3468,762,3256,Equipment Maintenance,Serious,Violation description for 3468,2025-04-15,0,2025-05-25,40.0
3469,199,5437,Pest Control,Serious,Violation description for 3469,2024-07-21,0,2025-05-01,284.0
3470,484,3312,Food Storage,Minor,Violation description for 3470,2025-05-22,1,,
3471,547,6684,Cross Contamination,Critical,Violation description for 3471,2025-02-08,0,2025-05-11,92.0
3472,999,3490,Sanitation,Serious,Violation description for 3472,2024-09-07,0,2025-05-14,249.0
3473,31,2010,Equipment Maintenance,Critical,Violation description for 3473,2024-09-21,0,2025-05-18,239.0
3474,727,825,Sanitation,Critical,Violation description for 3474,2025-02-27,1,,
3475,442,911,Cross Contamination,Critical,Violation description for 3475,2024-08-31,0,2025-05-02,244.0
3476,196,5357,Food Storage,Critical,Violation description for 3476,2024-08-28,0,2025-05-17,262.0
